"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139166","FINC 599 - Special Topics in Finance","Topics vary."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139167","FINC 600 - Doctoral Research and Dissertation",
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139168","FINC 641 - Seminar in Finance","Capital markets, utility theory, asset pricing, theory of the firm, capital structure, dividend policy."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139169","FINC 651 - Seminar in Corporate Finance","Recent theoretical and empirical developments in micro-finance literature. Topics vary."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139170","FINC 652 - Seminar in Asset Pricing and Markets","Recent theoretical and empirical developments in finance. Topics vary."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139171","FINC 653 - Seminar in Financial Institutions","Theoretical and empirical studies of financial institutions. Topics: modeling banking firm, efficiencies in banking, bank lending arrangements and asymmetric information, international competitiveness, and deposit insurance."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139172","FINC 654 - Special Topics","Recent developments in finance."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139173","FINC 693 - Independent Study","Directed research on subject of mutual interest to student and staff member."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139142","FDSC 410 - Food Chemistry","Reactions of water, proteins, lipids, carbohydrates, minerals, enzymes, vitamins, and additives in foods."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=141200","FDSC 421 - Food Microbiology","Physical, chemical, and environmental factors moderating growth and survival of food born microorganisms. Pathogenic and spoilage microorganisms affecting quality of foods and their control."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139143","FDSC 429 - Food Microbiology Lab","Methods for examination, enumeration, cultivation and identification of foodborne microorganisms."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139144","FDSC 430 - Sensory Evaluation of Food","Principles and procedures of sensory evaluation of food, methods of test analyses, physiological, psychological, and environmental factors affecting sensory perception."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139145","FDSC 445 - Applied Food Science","Interactions and functions of dairy, egg, cereal and other plant based ingredients during the production and storage of processed food products."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=141704","FDSC 490 - Food Product Development","Food Science capstone course. Application of principles of food chemistry, food processing and engineering, food microbiology, food laws and regulations, sensory evaluation, and statistics in the development of a food product concept."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139146","FDSC 495 - Quality Assurance and Sanitation Practices","Design and evaluation of an industrial food processing operation to produce safe and high quality food products. Introduction to Good Manufacturing Practices (GMP) and Hazard Analysis and Critical Control Point (HACCP) Programs."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139147","FDSC 500 - Thesis",
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139148","FDSC 501 - Seminar","Individual reports and discussion on topics from current literature."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139149","FDSC 502 - Registration for Use of Facilities","Required for the student not otherwise registered during any semester when student uses university facilities and/or faculty time before degree is completed."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139150","FDSC 503 - Problems in Lieu of Thesis",
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139151","FDSC 504 - Research Planning","Preliminary research and investigation of thesis research topic."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=141327","FDSC 514 - Food Colloids","Presents fundamental colloidal theories in the context of food systems. Topics include interactions between colloidal particles, stability of colloidal dispersions, and interfacial phenomena."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139152","FDSC 516 - Food Analysis","Principles, methods and techniques for qualitative and quantitative analyses of composition and physical, chemical, and biological properties of food and food ingredients."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139153","FDSC 521 - Advanced Food Microbiology","Extrinsic and intrinsic factors associated with foods and food processing that relate to growth, survival, inhibition, detection, and recovery of foodborne pathogens and spoilage organisms; traditional and current approaches to microbiological food safety and quality."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=141976","FDSC 525 - Molecular Parasitology","The basics of parasitology, life cycle analysis, prevalence, and control strategies of the major classes of parasites affecting global public health will be presented. In particular, the molecular mechanisms employed by parasites that lead to human disease will be the focus."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=141328","FDSC 530 - Food Biochemistry","Applied biochemistry to plant- and animal-based food. Biochemical reactions in edible tissues pre- and post-harvest."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139154","FDSC 541 - Food Engineering","Transport processes in food engineering; unit operations; thermal and non-thermal processing of foods; food separations; processing and physicochemical properties of foods; calculations, design practices, and equipment used in food processing operations."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=141191","FDSC 545 - Food Rheology","Principles of fundamental and empirical rheological tests are described. Rheological properties of food colloidal and polymeric systems and application of rheology to understand microstructure and functionality of food systems are discussed."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=141977","FDSC 551 - Advanced Regression for Agricultural Research","Designed to give an overview of various statistical models for description or prediction purposes and offer students hands on analysis of their own data. Topics will include linear regression models, nonlinear regression models, logistic regression, principle component regression, step-wise regression, and partial least squares regression."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139155","FDSC 590 - Special Topics in Food Technology and Science","Critical reviews of current research and production concerns of food industry."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=141441","FDSC 592 - Internship in Food Science and Technology","Practical experience in a selected setting under the supervision of a local professional and departmental representative."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139156","FDSC 593 - Directed Studies","Research on non-thesis topics chosen by student and major professor. Supervised experience in food industry or governmental laboratories."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139157","FDSC 600 - Doctoral Research and Dissertation",
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139158","FDSC 601 - Seminar","Reports and directed discussion on research topics from current literature."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139159","FDSC 603 - Research Planning","Preliminary research and investigation of dissertation research topic, and preparation of a research proposal."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=141192","FDSC 616 - Physical Properties of Foods","Discusses physical properties of foods and applications of fundamental principles to understand and create colloidal and polymeric structures relevant to food systems."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=141193","FDSC 617 - Food Proteins","Physicochemical properties of proteins used as ingredients in foods. Common methods used for the manufacturing of protein ingredients. Future trends in food proteins and novel methods for quantification and characterization of food proteins."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=141194","FDSC 618 - Structure and Functionality of Polysaccharides","Occurrence of polysaccharides and their role in nature, conformation and behavior in solutions, gelling mechanisms, and applications."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=141442","FDSC 690 - Innovations in Food-related Technologies","Will focus on procedures and regulations related to intellectual property."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139181","FORS 422 - Forest and Wildland Resource Policy","Policy formulation and criteria for policy determination. Forest and wildland law and regulation. Theory of conflict resolution. Formal and informal resolution."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139182","FORS 423 - Wildland Recreation Planning and Management","Planning processes, master and site planning, site design projects. Management strategies, methods of visitor and recreation site management. Case studies. Weekend field trips may be required."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139183","FORS 500 - Thesis",
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139184","FORS 502 - Registration for Use of Facilities","Required for the student not otherwise registered during any semester when student uses university facilities and/or faculty time before degree is completed."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139185","FORS 511 - Problem Analysis in Forest Resources","Problem identification, analysis and solution in forest resources management. Identify, analyze and prepare written report. Topic and report must have approval of graduate committee."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139186","FORS 512 - Seminar","Current developments in forestry. All thesis-option M.S. students must complete the course twice during their program."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139187","FORS 514 - Tree Physiology","Tree structure, growth and development, and function, and how these are related to the environment and to cultural practices. Influence of environmental variables on plant growth and distribution; effects of forest management practices on growth and function."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139189","FORS 520 - Advanced Forest Ecology","Physiological ecology and adaptations of trees; relationships between overstory structure, microclimate, and understory response; regeneration ecology; competition and effects of natural and human disturbance regimes at multiple scales; forest succession and stand dynamics."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139190","FORS 530 - Advanced Forest Resource Management","Analysis of forest management problems in public and private organizations. Classical forest regulation; linear and goal programming, as applied to resource management problems; advanced forest investment analysis; decision-making methods for primary forest management activities; and methodologies for incorporating non-timber values in forest management operations."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139191","FORS 580 - Advanced Silviculture","Silvical characteristics, silvicultural practices and systems applied to commercially important hardwoods and softwoods. In-depth analyses of silvicultural principles involved and tools used, prescribed fire, pesticides, in regeneration and management; computer modeling of stand dynamics, structure, growth/yield."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139192","FORS 590 - Advanced Topics in Forestry","Recent advances and concepts; research techniques and analysis of current problems."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139193","FORS 593 - Independent Study in Forestry"," "
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139194","FORS 630 - Forest Growth and Development","Forest stand dynamics, analysis of changes in species composition and forest stand structure (physical and temporal) during forest succession, response of stands to disturbances (anthropogenic and natural), modeling techniques to make predictions of future stand development."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139221","FWF 416 - Planning and Management of Forest, Wildlife and Fisheries Resources","Integrated forest and wildland resource management through developing land management plans and analyzing case studies including conflict resolution."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=141329","FWF 515 - Upland Habitat Management","Detailed examination of the wildlife and habitat effects of applied land management practices such as prescribed fire, silvicultural techniques, mechanical and chemical treatments, and food plots.  Includes a discussion of forest, early successional vegetation, and agricultural land management."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139222","FWF 520 - Natural Resource Issues at International Level","Identification and analyses of issues regarding forestry, wildlife, fisheries and wildland park resources beyond U.S. borders. Political, economic, social, and biophysical elements impacting natural resources in different parts of world: Northern Europe, Latin America, Asia, Africa, and South America. In-depth case study and class presentation required by student teams."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=141978","FWF 522 - Rare Species Biology, Conservation and Management","Provides an introduction to relevant aspects of rare species biology (concept of rarity; the development and use of rarity indices; issues of detection; in situ and ex situ methods and assisted migration), and how that information is used for conservation, management and recovery purposes. Students will apply knowledge learned in a project addressing a conservation or management priority with data provided by government agencies (e.g. USFWS)."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=141705","FWF 525 - Applied Natural Resource Statistics","Review and application of advanced statistical techniques to address several quantitative issues encountered within natural resource research and management. Much of the course will focus on analyses of students’ current graduate project data, leading to variability from year to year regarding the specific statistical methods covered. Possible topics explored may include, but are not limited to the following: advanced regression, likelihood principles of inference, multivariate statistics, nonparametric methods, modeling, simulation techniques, bootstrapping, repeated measures, trend analysis, and finite population sampling."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=141814","FWF 530 - Introduction to Geographic Information Systems (GIS) for Natural Resources","Introductory course in geographic information systems (GIS), with applications in natural resources. Emphasizes creating detailed, professional grade maps, but also includes overview and application of the theory and analyses associated with GIS."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139223","FWF 535 - Environmental Impacts to Natural Ecosystems","Current environmental problems impacting natural ecosystems: climatic change, acidic deposition, air pollution, species declines, and introductions of exotic species. Management methodologies to mitigate environmental problems. Overnight field trips required."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139224","FWF 540 - Seminar on Integrated Resources Management in Biosphere Reserves","MAB program, UNESCO-sanctioned global conservation initiative. Analysis of integrated resources management practices that demonstrate concept of sustainable development. Environmental policy and application of science to management practice. Applicable to majors in forestry and in wildlife and fisheries science."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139225","FWF 590 - Advanced Topics in Forestry, Wildlife and Fisheries","Recent advances and concepts, research techniques, and analysis of current problems."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139226","FWF 592 - Off-Campus Research"," "
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139227","FWF 600 - Doctoral Research and Dissertation",
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139228","FWF 601 - Teaching Methods in Natural Resources","Review of teaching and learning methods in natural resources education at collegiate level. Methods for conducting lectures and laboratories in natural resources. Methods for student evaluation. Practicum in teaching."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139229","FWF 603 - Research Planning","Preliminary research and investigation of dissertation research topic."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139230","FWF 612 - Seminar in Natural Resources","Current issues and developments in natural resources. All natural resource doctoral students must complete 612 twice during their program of study."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=141815","FWF 690 - Advanced Topics in Natural Resources","Exposure and in-depth training in contemporary topics and approaches important to advanced research in natural resources."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=141816","FWF 693 - Independent Study","Directed research on topic of mutual interest to faculty and student. Variable title for transcript purposes."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139195","FREN 410 - Topics in Medieval / Early Modern French Literature","Close reading and analysis of literary texts from the Medieval / early modern periods."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139196","FREN 415 - Topics in Modern French and Francophone Literature","Close reading and analysis of modern and contemporary literary texts in French."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139197","FREN 420 - French Cinema","The French cinema from its earliest days to the present; introduction to Francophone film. Taught in English. Films in French with English subtitles. Writing-emphasis course."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139198","FREN 421 - Phonetics","Foundation in the science of phonetics. Practical exercises and individual performance."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139199","FREN 422 - Advanced Grammar","Improving one’s written French by studying basic and more refined structures of the French language. Writing creative free-style compositions."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139200","FREN 425 - Introduction to Descriptive Linguistics","Introduction to concepts and methods of modern linguistics with an emphasis on analyzing the structure of human language. Provides a strong grounding in techniques of linguistic analysis in the subfields of phonetics, phonology, morphology, syntax, semantics, pragmatics. Writing emphasis course."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139201","FREN 426 - Topics in Linguistics Research Methods","Cross-listed: (See German 426.)"
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139202","FREN 430 - Theatrical French","Comprehensive introduction to dramatic texts, performance, and theatrical production in French. Students collaborate in the creative staging of a French play and they actively participate in its public performance. May be applied toward the major as a literature course."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139203","FREN 431 - Highlights of French Civilization","Survey of French civilization from the Gauls to World War II."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139204","FREN 432 - Contemporary French Culture","Current French cultural issues placed in historical perspective with a comparative emphasis."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=141589","FREN 433 - French and Francophone Women Writers","Works by women writing in French from the Middle Ages to the present, considered in the context of French and Anglophone gender theory. Writing-emphasis course."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=141022","FREN 450 - Special Topics","Selected topics in French Studies."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139205","FREN 500 - Thesis",
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139206","FREN 502 - Registration for Use of Facilities","Required for the student not otherwise registered during any semester when student uses university facilities and/or faculty time before degree is completed."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139207","FREN 519 - Bibliography and Methods of Research","Critical research tools and scholarly contributions in French literature and language. Practical exercises on compiling of scholarly data using computer-based and non-computer sources."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139208","FREN 520 - French and Francophone Film","French and Francophone culture through film."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139209","FREN 530 - French and Francophone Theater","Changing approaches to French and Francophone Theater."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139210","FREN 540 - French Literature and Culture I","Literary and cultural heritage of French Middle Ages."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139211","FREN 560 - French Literature and Culture III","Literary and cultural heritage of 18th- and 19th-century France."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139212","FREN 570 - French and Francophone Literature and Culture I","Literary and cultural heritage of France and other Francophone countries in the first part of 20th century."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139213","FREN 573 - French and Francophone Literature and Culture II","Literary and cultural heritage of France and other Francophone countries from the late 20th century to present."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139214","FREN 580 - Critical Moments in French and Francophone Studies, or Linguistics","Contribution of France and Francophone world to evolution of literature, society, and ideas."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139215","FREN 591 - Foreign Study"," "
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139216","FREN 592 - Off-Campus Study"," "
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139217","FREN 593 - Independent Study",
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139218","FREN 594 - French Directed Readings"," "
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139219","FREN 600 - Doctoral Research and Dissertation",
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139220","FREN 610 - Doctoral Seminar in French and Francophone Studies, or Linguistics","Content varies."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=141714","GEOG 409 - GIS for Environmental and Socio-economic Applications","Integrates spatial analysis and modeling with GIS for real-world environmental and socio-economic applications."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139231","GEOG 411 - Intermediate Geographic Information Science","Concepts and methods of spatial analysis and their application using geographic information systems software and techniques. Emphasizes both theoretical and applied aspects of GIS."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139232","GEOG 413 - Remote Sensing of the Environment","Principles and uses of remote sensing imagery, digital data, and spectral data, with particular emphasis on geographic interpretation and mapping techniques."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139233","GEOG 414 - Spatial Data Management for Socioeconomic and Environmental Applications","Types, sources, acquisition, and documentation of spatial data. Spatial database management methods and strategies for data sharing."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139234","GEOG 415 - Quantitative Methods in Geography","Fundamental concepts in geographic research. Spatial thinking and reasoning. Experimental and non-experimental research design (from generating research questions to formulating hypotheses and developing research plans). Concepts of statistics (nonparametric and parametric methods, analysis of variance, regression, patterns in space and time, and use of statistical software). A required course for geography majors."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=141715","GEOG 416 - GIS Project Management","Interactions between management, technical, and application aspects of Geographic Information Systems project through simulated environment of real-world GIS sites."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=141716","GEOG 420 - GIS in the Community","A service learning course. Devise and implement a project using geographic techniques and technologies."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139235","GEOG 423 - Geography of American Popular Culture","Geographical study of regional variation in popular cultures, especially focused on youth cultures in the United States."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139236","GEOG 430 - Global Environments of the Quaternary","Physical and biotic evidence of climate and environmental history over the two to three million year period that humans have inhabited Earth. Geographical and temporal patterns of change, drivers of change, and interrelationships with human society."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=141717","GEOG 431 - Environmental History from Lake Sediments","Analysis of pollen grains, charcoal fragments, and other materials in lake sediments as proxy indicators of past vegetation, climate, human activity, and natural disturbances."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139237","GEOG 432 - Environmental History from Tree Rings","Principles, techniques, and interpretation in tree-ring science. Applications in geography, climate, ecology, forestry, archaeology, and earth sciences."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139238","GEOG 433 - Landform Analysis and Landscape Planning","Overview of Earth surface processes related to landscape planning. Topics include slope stability, water cycle, watershed and stream systems, sediment transport, soil erosion, and land use change. People as evaluators and agents of change is emphasized by case studies, discussion, and assignments."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139239","GEOG 434 - Climatology","General circulation system leading to world pattern of climates. Climatic change and modification. Interrelationships of climate and human activity."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139240","GEOG 435 - Biogeography","Study of the changing distribution patterns of plants and animals on a variety of spatial and temporal scales. The effects of plate tectonics, climate change, and human activity on world biota."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139241","GEOG 436 - Water Resources","Global water resources and hydrologic processes: water availability, flooding, and water quality issues examined from physical and economic geographical perspectives."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139242","GEOG 439 - Plants, People, and Climate in North America","Characteristics and distribution of major plant communities of Canada, the U.S., Mexico, and Central America. Relationships to climate, soil, fire, and human disturbance. Long-term history and future prospects."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139243","GEOG 441 - Cities as Economic Engines","Examination of the importance of cities in the global economy and the forces that drive this. Exploration of how city economic growth and decline. Writing-emphasis course."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139244","GEOG 442 - Urban Spaces and Urban Society","Social and behavioral determinants of territoriality, residential mobility, and segregation. Social production of neighborhoods. Spatial dimensions of urban social problems. Writing-emphasis course."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=141718","GEOG 444 - The Age of Migration","Global overview of international migration trends, theories of migration, and national and local case studies."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=141110","GEOG 445 - Cities in a World System","Urban centers in developed and developing countries, global cities, tourist and other specialized cities, and comparative urbanism."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=141719","GEOG 446 - The Livable City","Theory and practice of urban livability. History and scope of the livable-city movement. Writing-emphasis course."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139245","GEOG 449 - Geography of Transportation","Examination of transportation systems, emphasizing their effects on trade patterns, land use, location problems, and development."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=141190","GEOG 450 - Landscapes: Earth and Elsewhere","Cross-listed: (See Geology 450.)"
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139246","GEOG 451 - The Global Economy","Global patterns of industries and markets. International flow of resources, goods, and capital. Major trading blocs."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=141720","GEOG 453 - Extreme Weather Climatology","Spatial patterns and temporal trends of extreme weather events.  Observing, forecasting, and modeling events and their impacts."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139247","GEOG 454 - GIS for Terrain Analysis","Generation, analysis, and application of digital elevation/terrain data. Specific topics include GIS-based terrain data models, terrain surface parameter extraction, profile analysis, viewshed and shielding analysis, and watershed delineation."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=141721","GEOG 462 - Geographies of Race and Racism","Analyzes and explores the origins, development and diffusion of the concept of race, and the social, cultural and geographical manifestations of race and racism in different regions and at different historical periods."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139248","GEOG 495 - Special Topics in Geography","Topics vary."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139249","GEOG 500 - Thesis",
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139250","GEOG 501 - Colloquium in Geography","Discussion of departmental research, current research literature, and general topics. May be applied toward graduate degree. Registration required of resident graduate students whenever offered."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139251","GEOG 502 - Registration for Use of Facilities","Required for the student not otherwise registered during any semester when student uses university facilities and/or faculty time before degree is completed."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139252","GEOG 504 - Introduction to Geographical Research","Research interests and methods of departmental faculty. Research frontiers in geography. Required of new graduate students."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139253","GEOG 505 - Directed Research","Research on problems as defined by individual students."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139254","GEOG 506 - Directed Readings","Readings on topics of interest as defined by individual students."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139255","GEOG 509 - Topics in Geography","Topics vary."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139256","GEOG 510 - Geographic Software Design","Algorithms for spatial analysis, software design, and program implementation in standalone and distributed computing environments."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139257","GEOG 512 - Environmental Modeling and Geospatial Analysis","Geographic applications in environmental modeling and geospatial analysis. Topics include but are not limited to: modeling concepts, frameworks and approaches; Geographic Information Science (GIS) for modeling; spatial decision support systems and environmental modeling; modeling human-environmental systems; and dynamic systems modeling."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139258","GEOG 513 - Advanced Remote Sensing","Applied research using imagery for interpretation and mapping of geographic data."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139259","GEOG 515 - Topics in Quantitative Geography","Multivariate analysis applied to spatial and temporal problems in geography; research problems utilizing appropriate computer programs; usefulness to geographic research of techniques developed by other disciplines."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=141208","GEOG 516 - Topics in Qualitative Methods","Overview of key qualitative methodology in human geography. Qualitative research design and rigor; fieldwork methods; research ethics."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139260","GEOG 517 - Geographic Information Management and Processing","Concepts and methods in management of geographic information. Database design, manipulation, sampling and analysis."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139261","GEOG 518 - GIS Project Management","Interactions between management, technical, and application aspects of Geographic Information Systems project through simulated environment of real-world GIS sites."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139262","GEOG 521 - Topics in Cultural Geography","Examination of trends, problems, and methods in cultural geography."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139263","GEOG 532 - Topics in Global Change","Emerging trends, anticipated problems and methods in global change research and response."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139264","GEOG 533 - Topics in Physical Geography","Trends, problems, and methods in geomorphology or other areas of physical geography."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139265","GEOG 534 - Topics in Climatology","Trends, problems and methods in area of climatology."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139266","GEOG 535 - Topics in Biogeography","Examination of trends, problems, and methods in biogeography."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139267","GEOG 536 - Topics in Watershed Dynamics","Trends, problems and methods in study of watershed processes."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139268","GEOG 541 - Topics in Urban/Economic Geography","Analysis of research on urban systems, internal morphology, urban problems, urban spatial behavior, and regional economic development."
"https://catalog.utk.edu/preview_course_nopop.php?catoid=27&coid=139269","GEOG 545 - Topics in Population Geography","Human population dynamics and migration, spatial variation in population composition and housing. Demographic analysis techniques."
